Tax Year,Login Date,Completed_Product,Marketing_Channel,CUSTOMER_TYPE,Login_Flag,Completed,Session_Count,Price
TY14,2/2/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,2/2/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,2/2/2015,Free,Paid Search,Veteran,1,1,4,$0.00
TY14,2/2/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,2/2/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,2/2/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,2/2/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,2/2/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,2/2/2015,Free,Paid Search,Veteran,1,1,6,$0.00
TY14,2/2/2015,Free,Paid Search,Veteran,1,1,2,$0.00
TY14,2/2/2015,Free,Affiliate,Veteran,1,1,0,$0.00
TY14,2/2/2015,Free,DR,Veteran,1,1,1,$0.00
TY14,2/2/2015,Free,DR,Veteran,1,1,1,$0.00
TY14,2/2/2015,Premier,Paid Search,Veteran,1,1,1,$59.99
TY14,2/3/2015,Deluxe,DR,Veteran,1,1,2,$19.99
TY14,2/3/2015,Deluxe,Paid Search,Veteran,1,1,7,$19.99
TY14,2/3/2015,Deluxe,FI Channel,Veteran,1,1,0,$19.99
TY14,2/3/2015,Deluxe,FI Channel,Veteran,1,1,0,$19.99
TY14,2/3/2015,Deluxe,Organic Search,Veteran,1,1,8,$19.99
TY14,2/3/2015,Deluxe,Organic Search,Veteran,1,1,1,$19.99
TY14,2/3/2015,Deluxe,DR,Veteran,1,1,1,$19.99
TY14,2/3/2015,Deluxe,Non-Campaign,Veteran,1,1,0,$19.99
TY14,2/3/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,2/3/2015,Free,DR,Veteran,1,1,3,$0.00
TY14,2/3/2015,Free,Affiliate,Veteran,1,1,1,$0.00
TY14,2/3/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,2/3/2015,Free,Non-Campaign,Veteran,1,1,2,$0.00
TY14,2/3/2015,Free,Paid Search,Veteran,1,1,2,$0.00
TY14,2/3/2015,H & B,Non-Campaign,Veteran,1,1,2,$99.99
TY14,2/3/2015,H & B,Paid Search,Veteran,1,1,5,$99.99
TY14,2/3/2015,Premier,Paid Search,Veteran,1,1,4,$59.99
TY14,2/4/2015,(null),Non-Campaign,(null),1,0,3,(null)
TY14,2/4/2015,(null),DR,(null),1,0,0,(null)
TY14,2/4/2015,(null),Paid Search,(null),1,0,1,(null)
TY14,2/4/2015,Deluxe,Organic Search,Veteran,1,1,3,$19.99
TY14,2/4/2015,Deluxe,Paid Search,Veteran,1,1,3,$19.99
TY14,2/4/2015,Deluxe,Organic Search,Veteran,1,1,2,$19.99
TY14,2/4/2015,Deluxe,Organic Search,Veteran,1,1,2,$19.99
TY14,2/4/2015,Deluxe,FI Channel,Veteran,1,1,3,$19.99
TY14,2/4/2015,Deluxe,Non-Campaign,Veteran,1,1,5,$19.99
TY14,2/4/2015,Deluxe,Paid Search,Veteran,1,1,0,$19.99
TY14,2/4/2015,Deluxe,Paid Search,Veteran,1,1,0,$19.99
TY14,2/4/2015,Free,Non-Campaign,Veteran,1,1,4,$0.00
TY14,2/4/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,2/4/2015,Free,Non-Campaign,Veteran,1,1,5,$0.00
TY14,2/4/2015,Free,Paid Search,Veteran,1,1,5,$0.00
TY14,2/4/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,2/4/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,2/4/2015,Free,Organic Search,Veteran,1,1,4,$0.00
TY14,2/4/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,2/4/2015,Free,Organic Search,Veteran,1,1,4,$0.00
TY14,2/4/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,2/4/2015,Free,Non-Campaign,Veteran,1,1,9,$0.00
TY14,2/4/2015,Free,DR,Veteran,1,1,1,$0.00
TY14,2/4/2015,Free,Non-Campaign,Veteran,1,1,2,$0.00
TY14,2/4/2015,Free,Display,Veteran,1,1,1,$0.00
TY14,2/4/2015,Free,Paid Search,Veteran,1,1,2,$0.00
TY14,2/4/2015,Free,Paid Search,Veteran,1,1,2,$0.00
TY14,2/4/2015,Free,DR,Veteran,1,1,1,$0.00
TY14,2/4/2015,Free,Paid Search,Veteran,1,1,6,$0.00
TY14,2/4/2015,H & B,Non-Campaign,Veteran,1,1,3,$99.99
TY14,2/5/2015,(null),Non-Campaign,(null),1,0,2,(null)
TY14,2/5/2015,(null),DR,(null),1,0,(null),(null)
TY14,2/5/2015,(null),Organic Search,(null),1,0,2,(null)
TY14,2/5/2015,Deluxe,DR,Veteran,1,1,3,$19.99
TY14,2/5/2015,Deluxe,Non-Campaign,Veteran,1,1,4,$19.99
TY14,2/5/2015,Deluxe,Organic Search,Veteran,1,1,0,$19.99
TY14,2/5/2015,Deluxe,Non-Campaign,Veteran,1,1,10,$19.99
TY14,2/5/2015,Deluxe,Affiliate,Veteran,1,1,8,$19.99
TY14,2/5/2015,Deluxe,Paid Search,Veteran,1,1,5,$19.99
TY14,2/5/2015,Deluxe,Paid Search,Veteran,1,1,1,$19.99
TY14,2/5/2015,Deluxe,Paid Search,New,1,1,2,$19.99
TY14,2/5/2015,Free,Paid Search,New,1,1,1,$0.00
TY14,2/5/2015,Free,Organic Search,New,1,1,1,$0.00
TY14,2/5/2015,Free,Paid Search,New,1,1,4,$0.00
TY14,2/5/2015,Free,Non-Campaign,New,1,1,4,$0.00
TY14,2/5/2015,Free,Non-Campaign,New,1,1,4,$0.00
TY14,2/5/2015,Free,Non-Campaign,New,1,1,8,$0.00
TY14,2/5/2015,Free,DR,New,1,1,0,$0.00
TY14,2/5/2015,Free,Paid Search,New,1,1,2,$0.00
TY14,2/6/2015,Deluxe,Paid Search,New,1,1,4,$19.99
TY14,2/6/2015,Deluxe,Paid Search,New,1,1,3,$19.99
TY14,2/6/2015,Deluxe,DR,New,1,1,3,$19.99
TY14,2/6/2015,Deluxe,DR,Veteran,1,1,5,$19.99
TY14,2/6/2015,Deluxe,Non-Campaign,Veteran,1,1,0,$19.99
TY14,2/6/2015,Deluxe,Paid Search,Veteran,1,1,0,$19.99
TY14,2/6/2015,Deluxe,Non-Campaign,Veteran,1,1,5,$19.99
TY14,2/6/2015,Deluxe,Paid Search,Veteran,1,1,1,$19.99
TY14,2/6/2015,Deluxe,Paid Search,Veteran,1,1,1,$19.99
TY14,2/6/2015,Deluxe,Organic Search,Veteran,1,1,1,$19.99
TY14,2/6/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$19.99
TY14,2/6/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,2/6/2015,Free,DR,Veteran,1,1,2,$0.00
TY14,2/6/2015,Free,Paid Search,Veteran,1,1,2,$0.00
TY14,2/6/2015,Premier,DR,Veteran,1,1,0,$59.99
TY14,2/7/2015,(null),Non-Campaign,(null),1,0,2,(null)
TY14,2/7/2015,(null),Affiliate,(null),1,0,(null),(null)
TY14,2/7/2015,Deluxe,Affiliate,Veteran,1,1,2,$19.99
TY14,2/7/2015,Deluxe,DR,Veteran,1,1,6,$19.99
TY14,2/7/2015,Deluxe,DR,Veteran,1,1,2,$19.99
TY14,2/7/2015,Deluxe,Paid Search,Veteran,1,1,3,$19.99
TY14,2/7/2015,Deluxe,Non-Campaign,New,1,1,0,$19.99
TY14,2/7/2015,Deluxe,Organic Search,New,1,1,0,$19.99
TY14,2/7/2015,Deluxe,Non-Campaign,New,1,1,2,$19.99
TY14,2/7/2015,Deluxe,Organic Search,New,1,1,1,$19.99
TY14,2/7/2015,Free,Paid Search,New,1,1,1,$0.00
TY14,2/7/2015,Free,Organic Search,Veteran,1,1,5,$0.00
TY14,2/7/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,2/7/2015,Free,DR,Veteran,1,1,10,$0.00
TY14,2/7/2015,Free,Affiliate,Veteran,1,1,0,$0.00
TY14,2/8/2015,(null),Affiliate,(null),1,0,0,(null)
TY14,2/8/2015,Deluxe,FI Channel,Veteran,1,1,3,$19.99
TY14,2/8/2015,Deluxe,Non-Campaign,Veteran,1,1,0,$19.99
TY14,2/8/2015,Deluxe,Organic Search,Veteran,1,1,1,$19.99
TY14,2/8/2015,Deluxe,Paid Search,Veteran,1,1,1,$19.99
TY14,2/8/2015,Deluxe,Organic Search,Veteran,1,1,0,$19.99
TY14,2/8/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,2/8/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,2/8/2015,Free,Paid Search,Veteran,1,1,0,$0.00
TY14,2/8/2015,Free,Organic Search,Veteran,1,1,2,$0.00
TY14,2/8/2015,H & B,Paid Search,Veteran,1,1,10,$99.99
TY14,2/9/2015,(null),DR,(null),1,0,0,(null)
TY14,2/9/2015,Deluxe,Organic Search,Veteran,1,1,3,$19.99
TY14,2/9/2015,Deluxe,Organic Search,Veteran,1,1,3,$19.99
TY14,2/9/2015,Deluxe,Organic Search,Veteran,1,1,0,$19.99
TY14,2/9/2015,Deluxe,Organic Search,Veteran,1,1,0,$19.99
TY14,2/9/2015,Deluxe,Organic Search,Veteran,1,1,1,$19.99
TY14,2/9/2015,Free,Non-Campaign,Veteran,1,1,9,$0.00
TY14,2/9/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,2/9/2015,Free,DR,Veteran,1,1,3,$0.00
TY14,2/9/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,2/9/2015,Free,Other,Veteran,1,1,1,$0.00
TY14,2/9/2015,Premier,Non-Campaign,Veteran,1,1,6,$59.99
TY14,2/10/2015,(null),DR,(null),1,0,0,(null)
TY14,2/10/2015,(null),Paid Search,(null),1,0,1,(null)
TY14,2/10/2015,Deluxe,Organic Search,Veteran,1,1,7,$19.99
TY14,2/10/2015,Deluxe,DR,Veteran,1,1,6,$19.99
TY14,2/10/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$19.99
TY14,2/10/2015,Deluxe,Organic Search,Veteran,1,1,1,$19.99
TY14,2/10/2015,Deluxe,Organic Search,Veteran,1,1,5,$19.99
TY14,2/10/2015,Free,DR,Veteran,1,1,3,$0.00
TY14,2/10/2015,Free,Non-Campaign,New,1,1,1,$0.00
TY14,2/10/2015,Free,DR,New,1,1,3,$0.00
TY14,2/10/2015,Free,Organic Search,New,1,1,1,$0.00
TY14,2/10/2015,Free,DR,New,1,1,3,$0.00
TY14,2/10/2015,Free,Affiliate,New,1,1,4,$0.00
TY14,2/10/2015,Free,Non-Campaign,New,1,1,2,$0.00
TY14,2/10/2015,Free,DR,New,1,1,5,$0.00
TY14,2/10/2015,H & B,Paid Search,New,1,1,2,$99.99
TY14,2/10/2015,H & B,FI Channel,New,1,1,2,$99.99
TY14,2/10/2015,Premier,Non-Campaign,Veteran,1,1,14,$59.99
TY14,2/11/2015,Deluxe,Paid Search,Veteran,1,1,4,$19.99
TY14,2/11/2015,Deluxe,Organic Search,Veteran,1,1,3,$19.99
TY14,2/11/2015,Deluxe,DR,Veteran,1,1,2,$19.99
TY14,2/11/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$19.99
TY14,2/11/2015,Deluxe,Paid Search,Veteran,1,1,1,$19.99
TY14,2/11/2015,Deluxe,Organic Search,Veteran,1,1,0,$19.99
TY14,2/11/2015,Deluxe,Non-Campaign,New,1,1,0,$19.99
TY14,2/11/2015,Free,Non-Campaign,New,1,1,1,$0.00
TY14,2/11/2015,Free,Paid Search,New,1,1,1,$0.00
TY14,2/11/2015,Free,Non-Campaign,New,1,1,1,$0.00
TY14,2/11/2015,Free,Paid Search,New,1,1,4,$0.00
TY14,2/11/2015,Free,Paid Search,New,1,1,(null),$0.00
TY14,2/11/2015,Free,Non-Campaign,New,1,1,0,$0.00
TY14,2/11/2015,Free,Organic Search,Veteran,1,1,2,$0.00
TY14,2/11/2015,Free,Paid Search,Veteran,1,1,2,$0.00
TY14,2/11/2015,Free,DR,Veteran,1,1,1,$0.00
TY14,2/12/2015,(null),Non-Campaign,(null),1,0,2,(null)
TY14,2/12/2015,(null),DR,(null),1,0,(null),(null)
TY14,2/12/2015,Deluxe,Organic Search,Veteran,1,1,7,$19.99
TY14,2/12/2015,Deluxe,FI Channel,Veteran,1,1,0,$19.99
TY14,2/12/2015,Deluxe,Display,Veteran,1,1,2,$19.99
TY14,2/12/2015,Deluxe,DR,Veteran,1,1,4,$19.99
TY14,2/12/2015,Deluxe,Paid Search,Veteran,1,1,5,$19.99
TY14,2/12/2015,Deluxe,Organic Search,Veteran,1,1,1,$19.99
TY14,2/12/2015,Deluxe,Paid Search,Veteran,1,1,1,$19.99
TY14,2/12/2015,Deluxe,DR,New,1,1,0,$19.99
TY14,2/12/2015,Deluxe,DR,New,1,1,4,$19.99
TY14,2/12/2015,Deluxe,Organic Search,New,1,1,1,$19.99
TY14,2/12/2015,Deluxe,DR,New,1,1,4,$19.99
TY14,2/12/2015,Free,Non-Campaign,New,1,1,1,$0.00
TY14,2/12/2015,Free,Non-Campaign,New,1,1,1,$0.00
TY14,2/12/2015,Free,Paid Search,New,1,1,1,$0.00
TY14,2/12/2015,Free,Non-Campaign,New,1,1,1,$0.00
TY14,2/12/2015,Free,Paid Search,New,1,1,1,$0.00
TY14,2/12/2015,Free,Paid Search,New,1,1,0,$0.00
TY14,2/12/2015,Free,Organic Search,Veteran,1,1,2,$0.00
TY14,2/12/2015,Free,Display,Veteran,1,1,2,$0.00
TY14,2/12/2015,Free,Paid Search,Veteran,1,1,11,$0.00
TY14,2/12/2015,H & B,Organic Search,Veteran,1,1,2,$99.99
TY14,2/13/2015,Deluxe,Organic Search,Veteran,1,1,3,$19.99
TY14,2/13/2015,Deluxe,Paid Search,Veteran,1,1,3,$19.99
TY14,2/13/2015,Deluxe,Paid Search,Veteran,1,1,0,$19.99
TY14,2/13/2015,Deluxe,Organic Search,Veteran,1,1,0,$19.99
TY14,2/13/2015,Deluxe,Paid Search,Veteran,1,1,0,$19.99
TY14,2/13/2015,Deluxe,Non-Campaign,New,1,1,2,$19.99
TY14,2/13/2015,Free,Paid Search,New,1,1,4,$0.00
TY14,2/13/2015,Free,Non-Campaign,New,1,1,1,$0.00
TY14,2/13/2015,Free,Non-Campaign,New,1,1,1,$0.00
TY14,2/13/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,2/13/2015,Free,Organic Search,Veteran,1,1,0,$0.00
TY14,2/13/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,2/13/2015,Free,DR,Veteran,1,1,0,$0.00
TY14,2/14/2015,(null),DR,(null),1,0,0,(null)
TY14,2/14/2015,Deluxe,Organic Search,Veteran,1,1,3,$19.99
TY14,2/14/2015,Deluxe,Organic Search,Veteran,1,1,1,$19.99
TY14,2/14/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,2/14/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,2/14/2015,Free,Organic Search,Veteran,1,1,4,$0.00
TY14,2/14/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,2/14/2015,Free,Non-Campaign,Veteran,1,1,2,$0.00
TY14,2/14/2015,Free,Non-Campaign,Veteran,1,1,2,$0.00
TY14,2/14/2015,H & B,Non-Campaign,Veteran,1,1,2,$99.99
TY14,2/15/2015,(null),Display,(null),1,0,(null),(null)
TY14,2/15/2015,Deluxe,Organic Search,Veteran,1,1,3,$19.99
TY14,2/15/2015,Deluxe,Paid Search,Veteran,1,1,2,$19.99
TY14,2/15/2015,Deluxe,Non-Campaign,Veteran,1,1,0,$19.99
TY14,2/15/2015,Deluxe,Organic Search,Veteran,1,1,1,$19.99
TY14,2/15/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$19.99
TY14,2/15/2015,Deluxe,Non-Campaign,New,1,1,5,$19.99
TY14,2/15/2015,Deluxe,Paid Search,New,1,1,1,$19.99
TY14,2/15/2015,Deluxe,Organic Search,New,1,1,2,$19.99
TY14,2/15/2015,Free,Non-Campaign,New,1,1,1,$0.00
TY14,2/15/2015,Free,Organic Search,New,1,1,2,$0.00
TY14,2/15/2015,Free,Paid Search,New,1,1,2,$0.00
TY14,2/15/2015,Free,DR,Veteran,1,1,1,$0.00
TY14,2/15/2015,Free,FI Channel,Veteran,1,1,4,$0.00
TY14,2/15/2015,Premier,DR,Veteran,1,1,13,$59.99
TY14,2/16/2015,(null),DR,(null),1,0,(null),(null)
TY14,2/16/2015,Deluxe,DR,Veteran,1,1,6,$19.99
TY14,2/16/2015,Deluxe,Organic Search,Veteran,1,1,3,$19.99
TY14,2/16/2015,Deluxe,DR,Veteran,1,1,(null),$19.99
TY14,2/16/2015,Deluxe,DR,Veteran,1,1,(null),$19.99
TY14,2/16/2015,Free,Organic Search,Veteran,1,1,2,$0.00
TY14,2/16/2015,Free,Organic Search,Veteran,1,1,2,$0.00
TY14,2/16/2015,Premier,DR,Veteran,1,1,1,$59.99
TY14,2/16/2015,Premier,DR,Veteran,1,1,8,$59.99
TY14,2/17/2015,(null),Affiliate,(null),1,0,(null),(null)
TY14,2/17/2015,(null),Non-Campaign,(null),1,0,2,(null)
TY14,2/17/2015,Deluxe,FI Channel,Veteran,1,1,1,$19.99
TY14,2/17/2015,Deluxe,DR,Veteran,1,1,2,$19.99
TY14,2/17/2015,Free,Affiliate,Veteran,1,1,3,$0.00
TY14,2/17/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,2/17/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,2/18/2015,Deluxe,Affiliate,Veteran,1,1,2,$19.99
TY14,2/18/2015,Deluxe,Organic Search,Veteran,1,1,4,$19.99
TY14,2/18/2015,Deluxe,DR,Veteran,1,1,5,$19.99
TY14,2/18/2015,Deluxe,Organic Search,Veteran,1,1,0,$19.99
TY14,2/18/2015,Deluxe,DR,Veteran,1,1,1,$19.99
TY14,2/18/2015,Deluxe,Non-Campaign,Veteran,1,1,0,$19.99
TY14,2/18/2015,Deluxe,Organic Search,Veteran,1,1,2,$19.99
TY14,2/18/2015,Free,Non-Campaign,Veteran,1,1,5,$0.00
TY14,2/18/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,2/18/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,2/18/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,2/18/2015,Free,Paid Search,Veteran,1,1,2,$0.00
TY14,2/18/2015,H & B,DR,Veteran,1,1,0,$99.99
TY14,2/18/2015,H & B,Organic Search,Veteran,1,1,8,$99.99
TY14,2/18/2015,Premier,Organic Search,Veteran,1,1,2,$59.99
TY14,2/18/2015,Premier,FI Channel,Veteran,1,1,8,$59.99
TY14,2/19/2015,(null),DR,(null),1,0,0,(null)
TY14,2/19/2015,(null),Non-Campaign,(null),1,0,2,(null)
TY14,2/19/2015,(null),Other,(null),1,0,0,(null)
TY14,2/19/2015,(null),Non-Campaign,(null),1,0,2,(null)
TY14,2/19/2015,Deluxe,DR,Veteran,1,1,3,$19.99
TY14,2/19/2015,Deluxe,FI Channel,Veteran,1,1,1,$19.99
TY14,2/19/2015,Deluxe,FI Channel,Veteran,1,1,2,$19.99
TY14,2/19/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$19.99
TY14,2/19/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$19.99
TY14,2/19/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,2/19/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,2/19/2015,Free,Paid Search,Veteran,1,1,8,$0.00
TY14,2/19/2015,Free,Paid Search,Veteran,1,1,2,$0.00
TY14,2/19/2015,Free,Affiliate,Veteran,1,1,1,$0.00
TY14,2/19/2015,Premier,FI Channel,Veteran,1,1,1,$59.99
TY14,2/20/2015,(null),Organic Search,(null),1,0,1,(null)
TY14,2/20/2015,Deluxe,Organic Search,Veteran,1,1,6,$19.99
TY14,2/20/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,2/20/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,2/20/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,2/20/2015,Free,Organic Search,Veteran,1,1,9,$0.00
TY14,2/20/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,2/20/2015,Free,Organic Search,Veteran,1,1,3,$0.00
TY14,2/20/2015,Free,Organic Search,Veteran,1,1,3,$0.00
TY14,2/20/2015,Free,Paid Search,Veteran,1,1,6,$0.00
TY14,2/20/2015,Premier,Non-Campaign,Veteran,1,1,6,$59.99
TY14,2/21/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$19.99
TY14,2/21/2015,Deluxe,Paid Search,Veteran,1,1,0,$19.99
TY14,2/21/2015,Deluxe,Non-Campaign,New,1,1,1,$19.99
TY14,2/21/2015,Free,Non-Campaign,New,1,1,1,$0.00
TY14,2/21/2015,Free,Organic Search,New,1,1,1,$0.00
TY14,2/21/2015,Free,Paid Search,New,1,1,1,$0.00
TY14,2/21/2015,Free,Paid Search,New,1,1,5,$0.00
TY14,2/21/2015,Free,Paid Search,New,1,1,4,$0.00
TY14,2/21/2015,Free,Organic Search,New,1,1,1,$0.00
TY14,2/21/2015,Free,Non-Campaign,New,1,1,3,$0.00
TY14,2/21/2015,Free,Paid Search,New,1,1,2,$0.00
TY14,2/21/2015,Free,Paid Search,New,1,1,2,$0.00
TY14,2/21/2015,H & B,Non-Campaign,New,1,1,2,$99.99
TY14,2/22/2015,Deluxe,Non-Campaign,New,1,1,3,$19.99
TY14,2/22/2015,Deluxe,Organic Search,New,1,1,3,$19.99
TY14,2/22/2015,Deluxe,DR,New,1,1,6,$19.99
TY14,2/22/2015,Deluxe,FI Channel,Veteran,1,1,1,$19.99
TY14,2/22/2015,Deluxe,Non-Campaign,Veteran,1,1,4,$19.99
TY14,2/22/2015,Deluxe,Paid Search,Veteran,1,1,2,$19.99
TY14,2/22/2015,Deluxe,DR,Veteran,1,1,8,$19.99
TY14,2/22/2015,Deluxe,FI Channel,Veteran,1,1,4,$19.99
TY14,2/22/2015,Deluxe,Paid Search,Veteran,1,1,0,$19.99
TY14,2/22/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,2/22/2015,Free,Paid Search,Veteran,1,1,2,$0.00
TY14,2/22/2015,Free,Paid Search,Veteran,1,1,0,$0.00
TY14,2/22/2015,Free,DR,Veteran,1,1,1,$0.00
TY14,2/22/2015,H & B,Non-Campaign,Veteran,1,1,3,$99.99
TY14,2/22/2015,Premier,DR,Veteran,1,1,1,$59.99
TY14,2/23/2015,(null),DR,(null),1,0,(null),(null)
TY14,2/23/2015,Deluxe,Affiliate,Veteran,1,1,3,$19.99
TY14,2/23/2015,Deluxe,Non-Campaign,Veteran,1,1,3,$19.99
TY14,2/23/2015,Deluxe,Organic Search,Veteran,1,1,3,$19.99
TY14,2/23/2015,Deluxe,FI Channel,Veteran,1,1,5,$19.99
TY14,2/23/2015,Deluxe,Paid Search,Veteran,1,1,1,$19.99
TY14,2/23/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$19.99
TY14,2/23/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$19.99
TY14,2/23/2015,Deluxe,Organic Search,Veteran,1,1,1,$19.99
TY14,2/23/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,2/23/2015,Free,FI Channel,Veteran,1,1,2,$0.00
TY14,2/23/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,2/23/2015,Free,DR,Veteran,1,1,3,$0.00
TY14,2/23/2015,Free,Non-Campaign,Veteran,1,1,2,$0.00
TY14,2/23/2015,Free,DR,Veteran,1,1,0,$0.00
TY14,2/23/2015,Free,Display,Veteran,1,1,0,$0.00
TY14,2/23/2015,Free,FI Channel,Veteran,1,1,1,$0.00
TY14,2/23/2015,Free,DR,Veteran,1,1,2,$0.00
TY14,2/23/2015,Premier,DR,Veteran,1,1,3,$59.99
TY14,2/24/2015,(null),Non-Campaign,(null),1,0,3,(null)
TY14,2/24/2015,Deluxe,FI Channel,Veteran,1,1,2,$19.99
TY14,2/24/2015,Deluxe,Paid Search,Veteran,1,1,3,$19.99
TY14,2/24/2015,Deluxe,Affiliate,Veteran,1,1,8,$19.99
TY14,2/24/2015,Deluxe,Organic Search,Veteran,1,1,2,$19.99
TY14,2/24/2015,Deluxe,Non-Campaign,New,1,1,0,$19.99
TY14,2/24/2015,Deluxe,Paid Search,New,1,1,5,$19.99
TY14,2/24/2015,Free,Non-Campaign,New,1,1,1,$0.00
TY14,2/24/2015,Free,Organic Search,New,1,1,1,$0.00
TY14,2/24/2015,Free,Non-Campaign,New,1,1,1,$0.00
TY14,2/24/2015,Free,Paid Search,New,1,1,2,$0.00
TY14,2/24/2015,Free,DR,New,1,1,5,$0.00
TY14,2/24/2015,Free,DR,New,1,1,9,$0.00
TY14,2/24/2015,Free,Paid Search,New,1,1,2,$0.00
TY14,2/24/2015,H & B,Non-Campaign,New,1,1,3,$99.99
TY14,2/24/2015,Premier,Non-Campaign,New,1,1,3,$59.99
TY14,2/24/2015,Premier,Non-Campaign,New,1,1,2,$59.99
TY14,2/25/2015,Deluxe,DR,New,1,1,6,$19.99
TY14,2/25/2015,Deluxe,DR,New,1,1,2,$19.99
TY14,2/25/2015,Deluxe,DR,Veteran,1,1,2,$19.99
TY14,2/25/2015,Deluxe,Paid Search,Veteran,1,1,3,$19.99
TY14,2/25/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$19.99
TY14,2/25/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,2/25/2015,Free,Non-Campaign,Veteran,1,1,(null),$0.00
TY14,2/25/2015,Free,Non-Campaign,Veteran,1,1,0,$0.00
TY14,2/26/2015,(null),DR,(null),1,0,0,(null)
TY14,2/26/2015,Deluxe,DR,Veteran,1,1,5,$19.99
TY14,2/26/2015,Deluxe,Organic Search,Veteran,1,1,1,$19.99
TY14,2/26/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,2/26/2015,Free,Paid Search,Veteran,1,1,4,$0.00
TY14,2/26/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,2/26/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,2/26/2015,Free,DR,Veteran,1,1,2,$0.00
TY14,2/26/2015,Free,Non-Campaign,Veteran,1,1,2,$0.00
TY14,2/26/2015,H & B,DR,Veteran,1,1,0,$99.99
TY14,2/26/2015,H & B,Organic Search,Veteran,1,1,3,$99.99
TY14,2/26/2015,Premier,FI Channel,Veteran,1,1,6,$59.99
TY14,2/27/2015,(null),Paid Search,(null),1,0,2,(null)
TY14,2/27/2015,Deluxe,Non-Campaign,Veteran,1,1,7,$19.99
TY14,2/27/2015,Deluxe,Non-Campaign,Veteran,1,1,3,$19.99
TY14,2/27/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$19.99
TY14,2/27/2015,Deluxe,Non-Campaign,Veteran,1,1,2,$19.99
TY14,2/27/2015,Deluxe,Paid Search,Veteran,1,1,1,$19.99
TY14,2/27/2015,Deluxe,Organic Search,Veteran,1,1,0,$19.99
TY14,2/27/2015,Deluxe,Non-Campaign,Veteran,1,1,0,$19.99
TY14,2/27/2015,H & B,Paid Search,Veteran,1,1,4,$99.99
TY14,2/28/2015,(null),DR,(null),1,0,0,(null)
TY14,2/28/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$19.99
TY14,2/28/2015,Deluxe,Organic Search,Veteran,1,1,9,$19.99
TY14,2/28/2015,Free,Paid Search,Veteran,1,1,1,$0.00
